,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
24,[4 7],45,Eat Drink Man Woman (1994),"https://m.media-amazon.com/images/M/MV5BMGEyNDI0OGQtMjY3Yi00NGU5LWFiNTQtNWMyZmJmNDAzMDMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMGEyNDI0OGQtMjY3Yi00NGU5LWFiNTQtNWMyZmJmNDAzMDMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMGEyNDI0OGQtMjY3Yi00NGU5LWFiNTQtNWMyZmJmNDAzMDMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0111797/?ref_=fn_al_tt_1,A senior chef lives with his three grown daughters; the middle one finds her future plans affected by unexpected events and the life changes of the other household members.,7.8,20K,['Ang Lee'],"['Ang Lee', 'James Schamus', 'Hui-Ling Wang']","['Sihung Lung', 'Kuei-Mei Yang', 'Yu-Wen Wang', 'Chien-Lien Wu', 'Sylvia Chang', 'Winston Chao', 'Chao-jung Chen', 'Chit-Man Chan', 'Yu Chen', 'Ah-Lei Gua', 'Chi-Der Hong', 'Gin-Ming Hsu', 'Huel-Yi Lin', 'Shih-Jay Lin', 'Chin-Cheng Lu', 'Cho-Gin Nei', 'Yu-Chien Tang', 'Chung Ting']",Not Rated,1994,2h 4min,13-01-1995,United Kingdom,13-01-1995,United Kingdom,"Eat Drink Man Woman is a classic tale of simmering frustrations and relationship woes as semi-retired Master Chef Chu shares his culinary skills and tends to his three unmarried daughters' respective emotional journeys. Jia-Jen is a chemistry teacher, Jia-Chien an airline executive and Jia-Ning works at a fast-food establishment. Together they help prepare and eat a sumptuously elaborate dinner each Sunday, a family tradition which allows for considerable insight into their lives and fuels the fire for each daughter to deal with the turmoil of new romantic challenges."
25,[19],589,"Wild Bunch, The (1969)","https://m.media-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX285_CR0,7,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX380_CR0,9,380,562_.jpg 380w",http://www.imdb.com/title/tt0065214/?ref_=fn_al_tt_1,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.",7.9,82K,['Sam Peckinpah'],"['Walon Green', 'Sam Peckinpah', 'Roy N. Sickner']","['William Holden', 'Ernest Borgnine', 'Robert Ryan', ""Edmond O'Brien"", 'Warren Oates', 'Jaime Sánchez', 'Ben Johnson', 'Emilio Fernández', 'Strother Martin', 'L.Q. Jones', 'Albert Dekker', 'Bo Hopkins', 'Dub Taylor', 'Paul Harper', 'Jorge Russek', 'Alfonso Arau', 'Chano Urueta', 'Elsa Cárdenas']",R,1969,2h 15min,22-08-1969,United Kingdom,22-08-1969,United Kingdom,"It's 1913, and the ""traditional"" American West is dying. Amongst the inhabitants of this dying era are a gang known as ""the wild bunch."" After a failed railroad office robbery, the gang heads to Mexico to do one last job. Seeing their times and lives drifting away in the 20th century, the gang takes the job and ends up in a brutally violent last stand against their enemies deemed to be corrupt, in a small Mexican town ruled by a ruthless general. —blazesnakes9"
26,[14],1612,"Leading Man, The (1996)","https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX380_CR0,36,380,214_.jpg 380w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX570_CR0,53,570,321_.jpg 570w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX760_CR0,71,760,428_.jpg 760w",http://www.imdb.com/title/tt4505598/?ref_=fn_al_tt_1,"To bride Kiara, the only opinion that matters is her grandfathers. But when Kiara falls for a dress over budget, she may risk leaving the salon empty handed. Strength competitor Talia struggles to find a dress that pleases both her vision and her fiancés.",,,,,,TV-PG,"Episode aired Feb 6, 2015",21min,06-02-2015,United States,06-02-2015,United States,"To bride Kiara, the only opinion that matters is her grandfathers. But when Kiara falls for a dress over budget, she may risk leaving the salon empty handed. Strength competitor Talia struggles to find a dress that pleases both her vision and her fiancés."
27,[7],1238,Full Speed (1996),"https://m.media-amazon.com/images/M/MV5BNzQ3YTY2ZDYtZTY3NS00NmQzLWFlM2ItY2MzZGNiOTFjZGNiXkEyXkFqcGdeQXVyMTMwMDA2NjUx._V1_QL75_UY281_CR9,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNzQ3YTY2ZDYtZTY3NS00NmQzLWFlM2ItY2MzZGNiOTFjZGNiXkEyXkFqcGdeQXVyMTMwMDA2NjUx._V1_QL75_UY422_CR13,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNzQ3YTY2ZDYtZTY3NS00NmQzLWFlM2ItY2MzZGNiOTFjZGNiXkEyXkFqcGdeQXVyMTMwMDA2NjUx._V1_QL75_UY562_CR18,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0118230/?ref_=fn_al_tt_1,"A brief extract of four kids' lives somewhere in France. Quentin, who won a writers contest and now pays more attention to his career as an author than to his friends, beautiful Julie, his girl-friend, much more mature than she looks, falling in love with Quentin's very best friend Jimmy, who is kind of stuck in his unability of self-expression and grown up under bad social circumstances. And there is the shy boy Samir, exiled from Algeria, who lost his ""brother"" and only friend some time ago. Samir heavily falls in love with Quentin, but he can't handle it...",6.2,852,['Gaël Morel'],"['Gaël Morel', 'Catherine Corsini']","['Élodie Bouchez', 'Stéphane Rideau', 'Pascal Cervo', 'Meziane Bardadi', 'Romain Auger', 'Salim Kechiouche', 'Mohammed Dib', 'Frédéric Fargier', 'Patrice Thomas', 'Youcef Ninach', 'Missoum Laimene', 'Laurent Diomande', 'Ryad Benkouider', 'Paul Morel', 'Bernard Villeneuve', 'Joaquim Sa', 'Sabar Hamai', 'Hanafi Soul']",,1996,1h 25min,25-09-1996,France,25-09-1996,France,"A brief extract of four kids' lives somewhere in France. Quentin, who won a writers contest and now pays more attention to his career as an author than to his friends, beautiful Julie, his girl-friend, much more mature than she looks, falling in love with Quentin's very best friend Jimmy, who is kind of stuck in his unability of self-expression and grown up under bad social circumstances. And there is the shy boy Samir, exiled from Algeria, who lost his ""brother"" and only friend some time ago. Samir heavily falls in love with Quentin, but he can't handle it... —Frank Wallner "
28,[4],609,Father of the Bride (1950),"https://m.media-amazon.com/images/M/MV5BNzBlYzAxMjgtOGRmZS00ZmRjLWFmNjQtZjVjZTFlMzE3Y2MzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,6,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNzBlYzAxMjgtOGRmZS00ZmRjLWFmNjQtZjVjZTFlMzE3Y2MzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX285_CR0,10,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNzBlYzAxMjgtOGRmZS00ZmRjLWFmNjQtZjVjZTFlMzE3Y2MzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,13,380,562_.jpg 380w",http://www.imdb.com/title/tt0042451/?ref_=fn_al_tt_1,"The father of a young woman deals with the emotional pain of her getting married, along with the financial and organizational trouble of arranging the wedding.",7.2,11K,['Vincente Minnelli'],"['Frances Goodrich', 'Albert Hackett', 'Edward Streeter']","['Spencer Tracy', 'Joan Bennett', 'Elizabeth Taylor', 'Don Taylor', 'Billie Burke', 'Leo G. Carroll', 'Moroni Olsen', 'Melville Cooper', 'Taylor Holmes', 'Paul Harvey', 'Frank Orth', 'Russ Tamblyn', 'Tom Irish', 'Marietta Canty', 'Richard Alexander', 'Don Anderson', 'William Bailey', 'Fay Baker']",Not Rated,1950,1h 32min,25-09-1950,United Kingdom,25-09-1950,United Kingdom,"Proud father Stanley T. Banks (Spencer Tracy) remembers the day that his dear daughter Kay (Dame Elizabeth Taylor) got married. Starting from when she announces her engagement through to the wedding itself, the viewer learns of all the surprises and disasters along the way. —Col Needham "
29,[4 7],347,Wag the Dog (1997),"https://m.media-amazon.com/images/M/MV5BMzRkZDVkMDItYjk3Mi00NDkyLThmODUtYzhkN2EwZmE2ZTljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMzRkZDVkMDItYjk3Mi00NDkyLThmODUtYzhkN2EwZmE2ZTljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,13,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMzRkZDVkMDItYjk3Mi00NDkyLThmODUtYzhkN2EwZmE2ZTljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,17,380,562_.jpg 380w",http://www.imdb.com/title/tt0120885/?ref_=fn_al_tt_1,"Shortly before an election, a spin-doctor and a Hollywood producer join efforts to fabricate a war in order to cover up a Presidential sex scandal.",7.1,82K,['Barry Levinson'],"['Larry Beinhart', 'Hilary Henkin', 'David Mamet']","['Dustin Hoffman', 'Robert De Niro', 'Anne Heche', 'Woody Harrelson', 'Denis Leary', 'Willie Nelson', 'Andrea Martin', 'Michael Belson', 'Suzanne Cryer', 'John Michael Higgins', 'Suzie Plakson', 'Kirsten Dunst', 'Jason Cottle', 'David Koechner', 'Harland Williams', 'Sean Masterson', 'William H. Macy', 'Bernard Hocke']",R,1997,1h 37min,13-03-1998,United Kingdom,13-03-1998,United Kingdom,"After being caught in a scandalous situation days before the election, the president does not seem to have much of a chance of being re-elected. One of his advisers contacts a top Hollywood producer in order to manufacture a war in Albania that the president can heroically end, all through mass media. —Christy"
30,[7],427,To Kill a Mockingbird (1962),"https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,7,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,9,380,562_.jpg 380w",http://www.imdb.com/title/tt0056592/?ref_=fn_al_tt_1,"Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his children against prejudice.",8.3,305K,['Robert Mulligan'],"['Harper Lee', 'Horton Foote']","['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy', 'Ruth White', 'Brock Peters', 'Estelle Evans', 'Paul Fix', 'Collin Wilcox Paxton', 'James Anderson', 'Alice Ghostley', 'Robert Duvall', 'William Windom', 'Crahan Denton', 'Richard Hale', 'Mary Badham', 'Phillip Alford', 'R.L. Armstrong']",Approved,1962,2h 9min,16-03-1963,United States,16-03-1963,United States,"In small-town Alabama in 1932, Atticus Finch (Gregory Peck) is a lawyer and a widower. He has two young children, Jem and Scout. Atticus Finch is currently defending Tom Robinson, a Black man accused of raping a white woman. Meanwhile, Jem and Scout are intrigued by their neighbors, the Radleys, in particular the mysterious, seldom-seen Boo Radley. —grantss"
31,[7],212,"Unbearable Lightness of Being, The (1988)","https://m.media-amazon.com/images/M/MV5BNzE2NWU4YzEtZTU4NC00NDE0LTlhOTktMjUwMWJiYzAwZjI0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNzE2NWU4YzEtZTU4NC00NDE0LTlhOTktMjUwMWJiYzAwZjI0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNzE2NWU4YzEtZTU4NC00NDE0LTlhOTktMjUwMWJiYzAwZjI0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UY562_CR1,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0096332/?ref_=fn_al_tt_1,"Central Europe, 1968: A Czech doctor with an active sex life meets a woman who wants monogamy, and then the Soviet invasion further disrupts their lives.",7.3,35K,['Philip Kaufman'],"['Milan Kundera', 'Jean-Claude Carrière', 'Philip Kaufman']","['Daniel Day-Lewis', 'Juliette Binoche', 'Lena Olin', 'Derek de Lint', 'Erland Josephson', 'Pavel Landovský', 'Donald Moffat', 'Daniel Olbrychski', 'Stellan Skarsgård', 'Tomasz Borkowy', 'Bruce Myers', 'Pavel Slabý', 'Pascale Kalensky', 'Jacques Ciron', 'Anne Lonnberg', 'László Szabó', 'Vladimír Valenta', 'Clovis Cornillac']",R,1988,2h 51min,15-04-1988,United Kingdom,15-04-1988,United Kingdom,"Tomas is a doctor and a lady-killer in 1960s Czechoslovakia, an apolitical man who is struck with love for the bookish country girl Tereza; his more sophisticated sometime lover Sabina eventually accepts their relationship and the two women form an electric friendship. The three are caught up in the events of the Prague Spring (1968), until the Soviet tanks crush the non-violent rebels; their illusions are shattered and their lives change forever. —Dan Hartung "
32,[ 1  7 19],97,Dances with Wolves (1990),"https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0099348/?ref_=fn_al_tt_1,"Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Native Americans, making him an intolerable aberration in the military.",8.0,251K,['Kevin Costner'],['Michael Blake'],"['Kevin Costner', 'Mary McDonnell', 'Graham Greene', 'Rodney A. Grant', ""Floyd 'Red Crow' Westerman"", 'Tantoo Cardinal', 'Robert Pastorelli', 'Charles Rocket', 'Maury Chaykin', 'Jimmy Herman', 'Nathan Lee Chasing His Horse', 'Michael Spears', 'Jason R. Lone Hill', 'Tony Pierce', 'Doris Leader Charge', 'Tom Everett', 'Larry Joshua', 'Kirk Baltz']",PG-13,1990,3h 1min,08-02-1991,United Kingdom,08-02-1991,United Kingdom,"Lt. John Dunbar is dubbed a hero after he accidentally leads Union troops to a victory during the Civil War. He requests a position on the western frontier, but finds it deserted. He soon finds out he is not alone, but meets a wolf he dubs ""Two-socks"" and a curious Sioux tribe. Dunbar quickly makes friends with the tribe, and discovers a white woman who was raised by the Sioux tribe. He gradually earns the respect of these native people, and they learn from each other and befriend each other. —Greg Bole "
33,[ 0 15],1416,No Escape (1994),"https://m.media-amazon.com/images/M/MV5BNzQ3ODA1ODc4N15BMl5BanBnXkFtZTgwMDI4MzgxMTE@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNzQ3ODA1ODc4N15BMl5BanBnXkFtZTgwMDI4MzgxMTE@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNzQ3ODA1ODc4N15BMl5BanBnXkFtZTgwMDI4MzgxMTE@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0110678/?ref_=fn_al_tt_1,A soldier convicted for murdering his commanding officer is dumped and left to die on a prison island inhabited by two camps of convicts.,6.1,19K,['Martin Campbell'],"['Richard Herley', 'Michael Gaylin', 'Joel Gross']","['Ray Liotta', 'Lance Henriksen', 'Stuart Wilson', 'Kevin Dillon', ""Kevin J. O'Connor"", 'Don Henderson', 'Ian McNeice', 'Jack Shepherd', 'Michael Lerner', 'Ernie Hudson', 'Russell Kiefel', 'Brian M. Logan', 'Cheuk-Fai Chan', 'Machs Colombani', 'David Argue', 'Stephen Shanahan', 'Dominic Bianco', 'Justin Monjo']",R,1994,1h 58min,03-06-1994,United Kingdom,03-06-1994,United Kingdom,"In 2022, the military Robbins kills his superior and is sentenced to a maximum-security prison. He arrives at the prison and soon has friction with the sadistic warden. He is dumped in the island Absolom, where he meets ""The Outsiders"" and their cruel leader Walter Marek that offers a position in his staff to Robbins. He does not accept and has to flee from the Outsiders. He is rescued by the group led by The Father and befriends the young Casey. But the warden promotes confrontation of the gangs to kill as most as possible and Robbins uses his military knowledge to help his group expecting to flee from Absolom. —Claudio Carvalho, Rio de Janeiro, Brazil"
34,[ 2  3 12],432,Fantasia (1940),"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_QL75_UX190_CR0,5,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_QL75_UX285_CR0,8,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_QL75_UX380_CR0,11,380,562_.jpg 380w",http://www.imdb.com/title/tt0032455/?ref_=fn_al_tt_1,A collection of animated interpretations of great works of Western classical music.,7.7,92K,"['James Algar', 'Samuel Armstrong', 'Ford Beebe Jr.']","['Joe Grant', 'Dick Huemer', 'Lee Blair']","['Leopold Stokowski', 'Deems Taylor', 'The Philadelphia Orchestra', 'Corey Burton', 'Walt Disney', 'Hugh Douglas', 'James MacDonald', 'Tim Matheson', 'Julietta Novis', 'Paul J. Smith']",G,1940,2h 5min,21-07-1941,United Kingdom,21-07-1941,United Kingdom,"Being the first of is kind, Fantasia is a cinematic musical experience that combines Western classical music with stunning visual animation from Walt Disney and his team of animators. Segments include ""Ave Maria,"" ""The Nutcracker Suite,"" ""Night on Bald Mountain"", ""Rite of Spring"" and ""The Sorcerer's Apprentice,"" with an appearance by Mickey Mouse. Conducted by Leopold Stokowski with the Philadelphia Orchestra. —Blazer346"
35,[1 3],112,Flipper (1996),"https://m.media-amazon.com/images/M/MV5BZmUzZGFiYTYtY2I3Ny00MGJmLTlmZTItNTNhZTJjZGQyNDdiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZmUzZGFiYTYtY2I3Ny00MGJmLTlmZTItNTNhZTJjZGQyNDdiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZmUzZGFiYTYtY2I3Ny00MGJmLTlmZTItNTNhZTJjZGQyNDdiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,5,380,562_.jpg 380w",http://www.imdb.com/title/tt0116322/?ref_=fn_al_tt_1,A teenage boy sent to spend the summer with his eccentric uncle on the Florida coast befriends a remarkable dolphin and takes on local bad guys who are polluting the water.,5.3,11K,"['Alan Shapiro', 'Shelly Hatton']","['Ricou Browning', 'Jack Cowden', 'Arthur Weiss']","['Paul Hogan', 'Elijah Wood', 'Jonathan Banks', 'Robert Deacon', 'Ann Carey', 'Mark Casella', 'Luke Halpin', 'Bill Kelley', 'Chelsea Field', 'Jason Fuchs', 'Lindsay Treco', 'Jessica Wesson', 'Mal Jones', 'Louis Seeger Crume', 'Bill Nolan', 'Isaac Hayes', 'Mary Jo Faraci', 'Allison Bertolino']",PG,1996,1h 35min,02-08-1996,United Kingdom,02-08-1996,United Kingdom,"Sandy Ricks is sent by his mother to Coral Key, a rustic island in the Florida Keys, to spend the summer with his uncle, Porter Ricks. He dislikes everything about his new environment until a new friend, a dolphin named Flipper, comes into his life. It brings him and Porter together and leads him on the summer adventure of a lifetime. —Wayne Coleman "
36,[7],638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)","https://m.media-amazon.com/images/M/MV5BZDY1NDY4NGEtYWQ5Yy00NTE0LTg0YWMtZTM3YzU4NjM3M2FkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZDY1NDY4NGEtYWQ5Yy00NTE0LTg0YWMtZTM3YzU4NjM3M2FkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZDY1NDY4NGEtYWQ5Yy00NTE0LTg0YWMtZTM3YzU4NjM3M2FkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0084589/?ref_=fn_al_tt_1,"In medieval France, some villagers challenge a man's claim of identity when he (as he says) returns home from some time in the army.",7.4,4.3K,['Daniel Vigne'],"['Jean-Claude Carrière', 'Janet Lewis', 'Daniel Vigne']","['Gérard Depardieu', 'Nathalie Baye', 'Maurice Barrier', 'Bernard-Pierre Donnadieu', 'Isabelle Sadoyan', 'Rose Thiéry', 'Chantal Deruaz', 'Maurice Jacquemont', 'Roger Planchon', 'Francis Arnaud', 'Philippe Babin', 'Axel Bogousslavsky', 'Valérie Chassigneux', 'Neige Dolsky', 'Adrien Duquesne', 'Gilbert Gilles', 'Tchéky Karyo', 'Jean-Claude Perrin']",Not Rated,1982,1h 52min,14-05-1982,France,14-05-1982,France,"During the middle of the 16th century, Martin Guerre returns to his village in southwestern France, after being away in the war for almost a decade. The villagers who knew him as a young man suspect he is not Martin, but he seems to know all about his friends, his family and his wife, even the most unusual things. Is this man really Martin Guerre? —Michel Rudoy "
37,[ 0 15 16],771,Johnny Mnemonic (1995),"https://m.media-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0113481/?ref_=fn_al_tt_1,"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.",5.7,69K,['Robert Longo'],['William Gibson'],"['Keanu Reeves', 'Dolph Lundgren', 'Dina Meyer', 'Ice-T', 'Takeshi Kitano', 'Denis Akiyama', 'Henry Rollins', 'Barbara Sukowa', 'Udo Kier', 'Tracy Tweed', 'Falconer Abraham', 'Don Francks', 'Diego Chambers', 'Sherry Miller', 'Arthur Eng', 'Von Flores', 'Victoria Tengelis', 'Warren Sulatycky']",R,1995,1h 36min,09-02-1996,United Kingdom,09-02-1996,United Kingdom,"In 2021, the whole world is connected by the gigantic Internet, and almost a half of the population is suffering from the Nerve Attenuation Syndrome (NAS).Johnny with an implanted memory chip in his brain was ordered to transport the over loaded information from Beijing to Newark. While Pharmakom Industries supported by Yakuza tries to capture him to get the information back, the Low-tech group led by J-Bone tries to break the missing code to download the cure of NAS which Johnny carries. —Miho Ishimine "
38,[1 2 3 4 8],820,Space Jam (1996),"https://m.media-amazon.com/images/M/MV5BMDgyZTI2YmYtZmI4ZC00MzE0LWIxZWYtMWRlZWYxNjliNTJjXkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_QL75_UY281_CR9,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDgyZTI2YmYtZmI4ZC00MzE0LWIxZWYtMWRlZWYxNjliNTJjXkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_QL75_UY422_CR13,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDgyZTI2YmYtZmI4ZC00MzE0LWIxZWYtMWRlZWYxNjliNTJjXkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_QL75_UY562_CR18,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0117705/?ref_=fn_al_tt_1,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",6.5,190K,['Joe Pytka'],"['Leo Benvenuti', 'Steve Rudnick', 'Timothy Harris']","['Michael Jordan', 'Wayne Knight', 'Theresa Randle', 'Manner Washington', 'Eric Gordon', 'Penny Bae Bridges', 'Brandon Hammond', 'Larry Bird', 'Bill Murray', 'Thom Barry', 'Charles Barkley', 'Patrick Ewing', 'Tyrone Bogues', 'Larry Johnson', 'Shawn Bradley', 'Ahmad Rashad', 'Del Harris', 'Vlade Divac']",PG,1996,1h 28min,21-03-1997,United Kingdom,21-03-1997,United Kingdom,"Swackhammer, owner of the amusement park planet Moron Mountain is desperate get new attractions and he decides that the Looney Tune characters would be perfect. He sends his diminutive underlings to get them to him, whether Bugs Bunny and Co. want to go or not. Well armed for their size, Bugs Bunny is forced to trick them into agreeing to a competition to determine their freedom. Taking advantage of their puny and stubby legged foes, the gang selects basketball for the surest chance of winning. However, the Nerdlucks turn the tables and steal the talents of leading professional basketball stars to become massive basketball bruisers known as the Monstars. In desperation, Bugs Bunny calls on the aid of Michael Jordan, the Babe Ruth of basketball, to help them have a chance at winning their freedom. —Kenneth Chisholm "
